user_id,status_id,created_at,screen_name,text,character,word_count,source,display_text_width,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,quote_count,reply_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,quoted_created_at,quoted_source,quoted_favorite_count,quoted_retweet_count,quoted_user_id,quoted_screen_name,quoted_name,quoted_followers_count,quoted_friends_count,quoted_statuses_count,quoted_location,quoted_description,quoted_verified,retweet_status_id,retweet_text,retweet_created_at,retweet_source,retweet_favorite_count,retweet_retweet_count,retweet_user_id,retweet_screen_name,retweet_name,retweet_followers_count,retweet_friends_count,retweet_statuses_count,retweet_location,retweet_description,retweet_verified,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,status_url,name,location,description,url,protected,followers_count,friends_count,listed_count,statuses_count,favourites_count,account_created_at,verified,profile_url,profile_expanded_url,account_lang,profile_banner_url,profile_background_url,profile_image_url
x1151097048873230336,x1284204522592784387,7/17/20 19:13,wearenagikae,"“We cannot go back to normal. Normality already was a crisis  - of inequality, destruction of nature and climate. Those who did not notice are just too privileged to do so.“

Op ed by @mitzijonelle @NakabuyeHildaF @LicypriyaK @nickibeckerok and more
https://t.co/Ardd5yIhyt",278,39,Twitter for Android,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x1006419421244678144,GretaThunberg,en,,,,,,,,,,,,,,,,x1284196781371412480,"“We cannot go back to normal. Normality already was a crisis  - of inequality, destruction of nature and climate. Those who did not notice are just too privileged to do so.“

Op ed by @mitzijonelle @NakabuyeHildaF @LicypriyaK @nickibeckerok and more
https://t.co/Ardd5yIhyt",7/17/20 18:42,Twitter for iPhone,1414,406,x1006419421244678144,GretaThunberg,Greta Thunberg,4157615,2008,7431,Sverige,17 year old climate and environmental activist with Asperger’s #climatestrike #fridaysforfuture #schoolstrike4climate,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/wearenagikae/status/1284204522592784387,Just another Human,Hogwarts,"She/Her

🌈
🦡💛
🅽🅴🆁🅳


 |Otaku🐙| Poetry💭| |Gamer| |Marvel❤️| |Metalhead🤘🏻| |Books and Music🔊📚|",,FALSE,375,513,4,20459,42810,7/16/19 11:51,FALSE,,,,https://pbs.twimg.com/profile_banners/1151097048873230336/1591905902,,http://pbs.twimg.com/profile_images/1260201176592678914/GTd03--8_normal.jpg
x1262429342686208000,x1284204525860028417,7/17/20 19:13,QuirkyForum,"Strategic targets like promoting #electricvehicles will shut down refineries and close off bunker fuel for shipping,  When I was a petroleum techy in a former life we closed three refineries by replacing fuel oil with natural gas.",230,37,TweetDeck,,,,,TRUE,FALSE,0,0,0,0,electricvehicles,,twitter.com/i/web/status/1…,https://t.co/hxAejIEZrz,https://twitter.com/i/web/status/1284204525860028417,,,,,,,,,,,en,x1284170750170193925,"""The consequences of doing nothing grow by the day, the time to act is now.""

""Climate Change is PAIN and anyone who tells you differently is selling something.... most likely fossil fuels.""
@MichaelEMann

#ActOnClimate #KeepItInTheGround #ClimateEmergency https://t.co/VR0ybsqbPb",7/17/20 16:59,Twitter Media Studio,51,30,x950477244,PaulEDawson,Paul Dawson,53916,18309,18383,"Glasgow, Scotland","Making videos and sharing news about the climate crisis

#ClimateCrisis #KeepItInTheGround #ActOnClimate #ClimateChange",FALSE,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/QuirkyForum/status/1284204525860028417,John Bulloch,,"engineer, MBA, teachers college, Ryerson University, Founder CFIB and Vubiz (e-learning), and others RIP, married 65 years, Member Order of Canada, Holy Moly",http://quirkyforum.com/,FALSE,25,64,0,358,202,5/18/20 17:07,FALSE,,,,https://pbs.twimg.com/profile_banners/1262429342686208000/1593953867,,http://pbs.twimg.com/profile_images/1279367939196620801/x12cKGA__normal.jpg
x1177814207120773121,x1284204547326517248,7/17/20 19:13,Gael_Romero15,"@GretaThunberg @AnunaDe and other activist have written an open letter to the EU and world leaders urging them to treat the climate and ecological emergency as a crisis.
They need our help, please sing the letter https://t.co/ZYgPq9VdU7
#FaceTheClimateEmergency https://t.co/NUsSZbjiNK",285,37,Twitter for iPhone,140,,x1006419421244678144,GretaThunberg,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/0JjTw8AZ9X,https://twitter.com/i/web/status/1284204547326517248,,,,,,,,,x1006419421244678144 x1093065087898783745,GretaThunberg AnunaDe,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Gael_Romero15/status/1284204547326517248,Gael Romero,,outspoken.       working for a better world. #ClimateAction  #UnitedBehindTheScience,,FALSE,74,255,0,380,2823,9/28/19 5:16,FALSE,,,,https://pbs.twimg.com/profile_banners/1177814207120773121/1587269540,,http://pbs.twimg.com/profile_images/1238871200534876160/paZ8DW0Q_normal.jpg
x1177814207120773121,x1284204658102276098,7/17/20 19:13,Gael_Romero15,"@GretaThunberg @AnunaDe and other activist have written an open letter to the EU and world leaders urging them to treat the climate and ecological emergency as a crisis.
They need our help, please sign  the letter https://t.co/ZYgPq9VdU7
#FaceTheClimateEmergency https://t.co/yOUqQWCmkc",286,37,Twitter for iPhone,140,,x1006419421244678144,GretaThunberg,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/tDmkwcH0dL,https://twitter.com/i/web/status/1284204658102276098,,,,,,,,,x1006419421244678144 x1093065087898783745,GretaThunberg AnunaDe,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/Gael_Romero15/status/1284204658102276098,Gael Romero,,outspoken.       working for a better world. #ClimateAction  #UnitedBehindTheScience,,FALSE,74,255,0,380,2823,9/28/19 5:16,FALSE,,,,https://pbs.twimg.com/profile_banners/1177814207120773121/1587269540,,http://pbs.twimg.com/profile_images/1238871200534876160/paZ8DW0Q_normal.jpg
x1196368394527936512,x1284204555480244226,7/17/20 19:13,RAHarrington,@KHayhoe @nytimes I know of no way to overstate climate change. It’s one of the few times in history where it doesn’t seem possible to overuse hyperbole. If our planet goes NOTHING else matters.,198,34,Twitter for iPad,122,x1284204177732841477,x34317032,KHayhoe,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/Nnwg1hUPbC,https://twitter.com/i/web/status/1284204555480244226,,,,,,,,,x34317032 x807095,KHayhoe nytimes,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/RAHarrington/status/1284204555480244226,Robert Harrington,"South West, England","Writer, painter, writer for @PalmerReport, mathematician, historian, amateur pianist, vegan, long distance runner, devoted husband. #VoteBlueNoMatterWho",http://forthrightleft.com,FALSE,1448,1000,6,964,1825,11/18/19 10:04,FALSE,,,,https://pbs.twimg.com/profile_banners/1196368394527936512/1588952817,,http://pbs.twimg.com/profile_images/1196369795274493959/ju_apMp8_normal.jpg
x35413612,x1284204559406170113,7/17/20 19:13,AlisonKMurray,"“We cannot go back to normal. Normality already was a crisis  - of inequality, destruction of nature and climate. Those who did not notice are just too privileged to do so.“

Op ed by @mitzijonelle @NakabuyeHildaF @LicypriyaK @nickibeckerok and more
https://t.co/Ardd5yIhyt",278,39,Twitter Web App,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x1006419421244678144,GretaThunberg,en,,,,,,,,,,,,,,,,x1284196781371412480,"“We cannot go back to normal. Normality already was a crisis  - of inequality, destruction of nature and climate. Those who did not notice are just too privileged to do so.“

Op ed by @mitzijonelle @NakabuyeHildaF @LicypriyaK @nickibeckerok and more
https://t.co/Ardd5yIhyt",7/17/20 18:42,Twitter for iPhone,1420,407,x1006419421244678144,GretaThunberg,Greta Thunberg,4157616,2008,7431,Sverige,17 year old climate and environmental activist with Asperger’s #climatestrike #fridaysforfuture #schoolstrike4climate,TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/AlisonKMurray/status/1284204559406170113,Alison Murray 🇪🇺 🍋 🕯️ 🐟 🕷️#StayHomeSaveLives,"On Earth, prefer Scotland","#SmartSecondIncome #ThankEU 🍋 #FBPE 
#StopFundingHate 
Ghostwriter 🖋️ over 1k Articles & Press Releases
#PassiveIncome #Crypto #Cleanenergy ▶️@LochinvarLass",https://www.smartsecondincome.com,FALSE,16299,15942,32,99857,76613,4/26/09 5:42,FALSE,,,,https://pbs.twimg.com/profile_banners/35413612/1585766600,http://abs.twimg.com/images/themes/theme4/bg.gif,http://pbs.twimg.com/profile_images/1245421499428806658/RVvpXp4Z_normal.jpg
x4836879915,x1284204561335492608,7/17/20 19:13,HeinzVHoenen,"#SDGs #climate 

How climate change is affecting Arctic biodiversity 

via @wef RT @tveitdal cc @tantriclens 

https://t.co/UFB7aqhRzp",134,16,Twitter Web App,,,,,FALSE,FALSE,0,0,0,0,SDGs climate,,weforum.org/agenda/2020/07…,https://t.co/UFB7aqhRzp,https://www.weforum.org/agenda/2020/07/arctic-heatwave-regions-wildlife-biodiversity/,,,,,,,,,x5120691 x75742264 x606025640,wef tveitdal tantriclens,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/HeinzVHoenen/status/1284204561335492608,Heinz V. Hoenen,"Zurich, Switzerland",VISION OF THE FUTURE - #AI #Leadership #SDGs #BCI #drones #Innovation #braincloudinterface #5G #robotics #MedTech #disruption #AIEthics - @SwissCognitive,https://ch.linkedin.com/in/heinz-v-hoenen-6085531b/en,FALSE,30069,9494,493,10748,47044,1/23/16 0:52,FALSE,,,,https://pbs.twimg.com/profile_banners/4836879915/1572715078,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1173692544108179456/roQeehMh_normal.jpg
x995243937089572865,x1284204561842880512,7/17/20 19:13,SaidaDahlia,"There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor of being elected president, we'll get to work delivering results on day one. https://t.co/YLuhSkl7ux",216,36,Twitter Web App,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x939091,JoeBiden,en,,,,,,,,,,,,,,,,x1283492028177940485,"There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor of being elected president, we'll get to work delivering results on day one. https://t.co/YLuhSkl7ux",7/15/20 20:02,Twitter Media Studio,19882,4838,x939091,JoeBiden,Joe Biden,6997319,26,5192,"Wilmington, DE","Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/SaidaDahlia/status/1284204561842880512,Saida Yesmin Dahlia,London,"B. A. Honours, M. A. in Psychology # Ph. D on Clinical Psychology from University of Dhaka, Bangladesh # For going back to Facebook # Saida Yesmin",,FALSE,3,93,0,715,8,5/12/18 10:07,FALSE,,,,https://pbs.twimg.com/profile_banners/995243937089572865/1526120499,,http://pbs.twimg.com/profile_images/995245972262240260/84KfR2g8_normal.jpg
x995243937089572865,x1284204579790311424,7/17/20 19:13,SaidaDahlia,"There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor of being elected president, we'll get to work delivering results on day one. https://t.co/YLuhSkl7ux",216,36,Twitter Web App,,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,x939091,JoeBiden,en,,,,,,,,,,,,,,,,x1283492028177940485,"There is no time to waste when it comes to addressing the existential threat of climate change. If I have the honor of being elected president, we'll get to work delivering results on day one. https://t.co/YLuhSkl7ux",7/15/20 20:02,Twitter Media Studio,19882,4838,x939091,JoeBiden,Joe Biden,6997324,26,5192,"Wilmington, DE","Senator, Vice President, 2020 candidate for President of the United States, husband to @DrBiden, proud father & grandfather. Loves ice cream, aviators & @Amtrak",TRUE,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/SaidaDahlia/status/1284204579790311424,Saida Yesmin Dahlia,London,"B. A. Honours, M. A. in Psychology # Ph. D on Clinical Psychology from University of Dhaka, Bangladesh # For going back to Facebook # Saida Yesmin",,FALSE,3,93,0,715,8,5/12/18 10:07,FALSE,,,,https://pbs.twimg.com/profile_banners/995243937089572865/1526120499,,http://pbs.twimg.com/profile_images/995245972262240260/84KfR2g8_normal.jpg
x942976128,x1284204562178605057,7/17/20 19:13,followthecount,"The religious cult of masks and climate change pretty much go hand in hand. Human beings have very little control over nature and the forces within the planet and atmosphere that drive EVERYTHING...so go ahead and wear your cloth over your mouth, and leave me alone.",266,46,Twitter Web App,,,,,FALSE,FALSE,0,0,0,0,,,twitter.com/i/web/status/1…,https://t.co/gfXE5oBtdh,https://twitter.com/i/web/status/1284204562178605057,,,,,,,,,,,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA NA,NA NA,NA NA NA NA NA NA NA NA,https://twitter.com/followthecount/status/1284204562178605057,Count Shockula,USA,My pronouns are whatever someone wants to call me...no one can control speech. Talking politics/whatever else/ http://Twitch.tv/countshockula,http://www.youtube.com/user/dcuinsider,FALSE,383,165,2,13771,5049,11/12/12 7:12,FALSE,,,,https://pbs.twimg.com/profile_banners/942976128/1553095457,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1108465539381374982/jPXLw_01_normal.png
