"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x864579910928670720","x1289227425247723527",2020-07-31 15:52:25,"kimtaehyungacab","Ce n’est pas terminé, continuons d’apporter notre soutient à ces communautés persécutées, contribuons à notre échelle en utilisant les # et diffusant les pétitions (en reply) ! 💪  

#BlackLivesMatter #UygurLivesMatter","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1063467570366476288","blackpinkfroff","fr",,,,,,,,,,,,,,,,"x1289212922049073153","Ce n’est pas terminé, continuons d’apporter notre soutient à ces communautés persécutées, contribuons à notre échelle en utilisant les # et diffusant les pétitions (en reply) ! 💪  

#BlackLivesMatter #UygurLivesMatter",2020-07-31 14:54:47,"Twitter for iPhone",132,51,"x1063467570366476288","blackpinkfroff","BLACKPINK FRANCE | 🖤💗",9182,142,5648,,"French Account to support BLACKPINK. — Welcome Blink’s ! 🇫🇷 @ygofficialblink  #BlackLivesMatter",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kimtaehyungacab/status/1289227425247723527","𝓜𝓪𝔂⁷🦋¹¹³","19/01/2020 ","#KIHYUN: if u misgender people i will eat u || 18 || i love @lmwhatlam || #FreePalestine || 🇹🇳 ||","http://www.ilovechoisan.com",FALSE,1161,736,20,130968,258768,2017-05-16 20:34:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/864579910928670720/1595596451","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1286796579253506048/9t81We6b_normal.jpg"
"x1019363162989219841","x1289227425969184772",2020-07-31 15:52:25,"CecyM08206736","Don't stop saying it and don't stop fighting. #BlackLivesMatter

Sharing from @moveon. https://t.co/plhLF4gtMo","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,"http://pbs.twimg.com/media/EeLy1qKWsAABEax.jpg","https://t.co/plhLF4gtMo","https://twitter.com/MarkRuffalo/status/1288859545553588227/photo/1","photo","http://pbs.twimg.com/media/EeLy1qKWsAABEax.jpg","https://t.co/plhLF4gtMo","https://twitter.com/MarkRuffalo/status/1288859545553588227/photo/1",,"x47285504 x26657119","MarkRuffalo MoveOn","en",,,,,,,,,,,,,,,,"x1288859545553588227","Don't stop saying it and don't stop fighting. #BlackLivesMatter

Sharing from @moveon. https://t.co/plhLF4gtMo",2020-07-30 15:30:36,"Twitter Web App",21587,5587,"x47285504","MarkRuffalo","Mark Ruffalo",6740427,1851,42025,"NYS","A husband, father, actor, director, and a climate change advocate with an eye out for on a better, brighter, cleaner, more hopeful future for all of us.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CecyM08206736/status/1289227425969184772","Cecy M.","Texas, USA",,,FALSE,2,33,0,382,1465,2018-07-17 23:28:11,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1144998398015262721/MCXyvaZl_normal.jpg"
"x62942407","x1289227427399512069",2020-07-31 15:52:26,"wildjoylife","Did Yall hear Dumbass Obama during the funeral say George Wallace instead of George Floyd.... 👀.... This Is How Fucked Up These People Are.... Even During Someone's Funeral!!!! Absolutely Sick!!!","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1045558231","VFL2013","en",,,,,,,,,,,,,,,,"x1288970700129210370","Did Yall hear Dumbass Obama during the funeral say George Wallace instead of George Floyd.... 👀.... This Is How Fucked Up These People Are.... Even During Someone's Funeral!!!! Absolutely Sick!!!",2020-07-30 22:52:17,"Twitter for Android",7017,3144,"x1045558231","VFL2013","MAGA ROD",112387,993,421545,,"Kill people with silence because not everyone deserves your attention.🤙🤙🤙",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wildjoylife/status/1289227427399512069","Coram Deo",,"parler @wildjoylife",,FALSE,154,369,0,15827,18877,2009-08-04 22:01:56,FALSE,,,,"https://pbs.twimg.com/profile_banners/62942407/1391706951","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1254067571369938944/QHv4zE94_normal.jpg"
"x237459416","x1289227427475009543",2020-07-31 15:52:26,"jdsoup","In the past 31 days, Donald Trump has called #BlackLivesMatter a symbol of hate.

He's sent unidentified federal agents to police Portland streets against peaceful protesters.

But he has NOT publicly called out Putin for reportedly offering bounties for American troops abroad.","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x1058520120","SenDuckworth","en",,,,,,,,,,,,,,,,"x1287748749624836096","In the past 31 days, Donald Trump has called #BlackLivesMatter a symbol of hate.

He's sent unidentified federal agents to police Portland streets against peaceful protesters.

But he has NOT publicly called out Putin for reportedly offering bounties for American troops abroad.",2020-07-27 13:56:41,"Twitter Web App",41117,14265,"x1058520120","SenDuckworth","Tammy Duckworth",670751,7094,7995,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jdsoup/status/1289227427475009543","James Campbell","Columbus, OH","Retired millwright (journeyman) I love all animals. Enjoy being with pleasant, optimistic people. Fair to all.Dislike Trump with a passion. #Resistance #FBR",,FALSE,11826,13008,2,14873,8606,2011-01-12 22:09:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/237459416/1525694282","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/953031074698838017/3b9gVqsQ_normal.jpg"
"x1199915772283240453","x1289227427466457088",2020-07-31 15:52:26,"LAGal84307928","@realDonaldTrump I understand that a bunch of it fell down because of the hurricane that you are not addressing in any way shape or form you have decided to go golfing again how nice for you Covid Black Lives Matter dignitaries passing away lots of stuff guess we know where Trump is🏌️‍♂️Golf course.","Twitter for iPad",123,"x1288966119676616704","x25073877","realDonaldTrump",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/zdaUWHz4ba","https://twitter.com/i/web/status/1289227427466457088",,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LAGal84307928/status/1289227427466457088","LAGal",,,,FALSE,9,22,0,1771,514,2019-11-28 05:00:49,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1252709124158009344","x1289227431136690179",2020-07-31 15:52:26,"tx_pirate5","Rt if Herman Cain deserves the same nationally televised funeral coverage that George Floyd &amp; John Lewis received!","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x722528529716383744","ACTBrigitte","en",,,,,,,,,,,,,,,,"x1288912232550748162","Rt if Herman Cain deserves the same nationally televised funeral coverage that George Floyd &amp; John Lewis received!",2020-07-30 18:59:57,"Twitter for iPhone",29733,18340,"x722528529716383744","ACTBrigitte","Brigitte Gabriel",259891,1896,5276,"USA","Survivor of Terrorism. @ACTforAmerica Founder & Chairman. NYT Best-Selling Author. National Security Expert. RTs/Follows/Likes are NOT Endorsements.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tx_pirate5/status/1289227431136690179","🏴‍☠️TX Pirate🏴‍☠️","Rockwall, TX","🏴‍☠️ USN Ret.🏴‍☠️ OIF/OEF 🏴‍☠️ Tarheel🏴‍☠️ Patriotic AF 🏴‍☠️ I don’t see skin tone only red white and blue 🇺🇸 Parler: @jhendley 🏴‍☠️ No DMs",,FALSE,3415,4979,0,5596,8893,2020-04-21 21:22:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1252709124158009344/1595990770","","http://pbs.twimg.com/profile_images/1284890109482012672/qX1AJGXt_normal.jpg"
"x2319207591","x1289227431191048197",2020-07-31 15:52:26,"CamilleAdams__","@TaylorRooks You know why I love this? Cause it makes racist sooo mad, it exposes y’all. A lot of yall don’t even know what it takes to be a true patriot. America isn’t in a good place period. Maga is a joke and things need to change simple as that. All lives can’t matter if...  #BLM","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x3110336930 x1250732774","DariusACP TaylorRooks","en",,,,,,,,,,,,,,,,"x1288987531883749380","@TaylorRooks You know why I love this? Cause it makes racist sooo mad, it exposes y’all. A lot of yall don’t even know what it takes to be a true patriot. America isn’t in a good place period. Maga is a joke and things need to change simple as that. All lives can’t matter if...  #BLM",2020-07-30 23:59:10,"Twitter for iPhone",64,3,"x3110336930","DariusACP","AyyCP",177,525,6397,"Chicago, IL","There’s more good than bad, keep fighting for what’s right. ✊🏾",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CamilleAdams__/status/1289227431191048197","STOP KILLING BLACK PEOPLE","Michigan State University","stem major / biracial / JMT / i enjoy sitting on couches in my spare time /she/her VEGAN 🥒#BLM","http://Instagram.com/camilleadams__",FALSE,2145,627,3,26831,18913,2014-02-02 02:38:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/2319207591/1587140606","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1287967417583521793/UoQ83nWI_normal.jpg"
"x2426682621","x1289227431778250752",2020-07-31 15:52:27,"AstroBans1","Say it with us, #BlackLivesMatter","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x279390084","YourAnonNews","en",,,,,,,,,,,,,,,,"x1288992005025075201","Say it with us, #BlackLivesMatter",2020-07-31 00:16:56,"TweetDeck",21952,3473,"x279390084","YourAnonNews","Anonymous",7341361,739,178391,"The Interwebs","We are Anonymous, we are legion, we do not forgive, we do not forget. Expect us. 

#Anonymous #HackThePlanet",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AstroBans1/status/1289227431778250752","gabe 😎",,"yung ginobili",,FALSE,106,454,0,9634,23658,2014-03-21 10:56:58,FALSE,,,,"https://pbs.twimg.com/profile_banners/2426682621/1583939362","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1225142697050169345/Zm2K7eqc_normal.jpg"
"x774937444848398336","x1289227432436944897",2020-07-31 15:52:27,"HeirloomCore","@DailyCaller So we’re free to criticize people who attended the John Lewis funeral.  Or George Floyd’s funerals.  Waters will only criticize people who attended a rally for a president whose ratings are higher than Obama’s were at the same time in his presidency.","Twitter for iPad",127,"x1289225234269143040","x39308549","DailyCaller",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/rqrL2uxlf8","https://twitter.com/i/web/status/1289227432436944897",,,,,,,,,"x39308549","DailyCaller","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HeirloomCore/status/1289227432436944897","MB Taurus","United States","#MAGA. Jobs. Not mobs.",,FALSE,216,1020,8,19964,15476,2016-09-11 11:47:39,FALSE,,,,,"","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1074344218150297600","x1289227432516517888",2020-07-31 15:52:27,"Kaye2Lady","#JohnLewisFuneral 
#CongressmanJohnLewis 
#PresidentBarrackObama
#MarchingOrdersVOTE
#BlackLivesMatter","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,"JohnLewisFuneral CongressmanJohnLewis PresidentBarrackObama MarchingOrdersVOTE BlackLivesMatter",,,,,,,,,,,,,,,"und","x1288910945796927488","I detected no tempidness in the words of President Obama. His charge was unequivocal, unapologetic and unquestionably Presidential. We have our orders - let’s get to work! 🙌🏾💪🏾",2020-07-30 18:54:50,"Twitter for iPhone",44932,5806,"x465046121","AndrewGillum","Andrew Gillum",619305,752,8441,"Tallahassee, Florida","Father of three. Husband to R. Jai. Proud Floridian.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Kaye2Lady/status/1289227432516517888","LadyKaye2",,,,FALSE,63,167,0,17169,19699,2018-12-16 16:43:16,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1075161867281227776/taUwfZmv_normal.jpg"
"x701566043374940161","x1289227432847790080",2020-07-31 15:52:27,"BovarysComplnt","Fact: The police are violent counter-protestors to #BLM. When the police stay away, the demonstrations are peaceful.

https://t.co/mAYM2cEhOI","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,"BLM",,,,,,,,,,,,,"x1216901303953055746","DDDX0_","en",,,,,,,,,,,,,,,,"x1289213147434250240","Fact: The police are violent counter-protestors to #BLM. When the police stay away, the demonstrations are peaceful.

https://t.co/mAYM2cEhOI",2020-07-31 14:55:41,"Twitter for iPhone",35,22,"x1216901303953055746","DDDX0_","DDDX0_",259,42,237,,"Sisyphusian deepstater. Discount Faustian. Free loading Hegelian. Haphazard Duchamp strategies. Subversive stereographic message hider.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BovarysComplnt/status/1289227432847790080","BovaryCee ♋️🌻🙋🏾‍♀️",,"BlackWmn 🌎Traveler #BritLit ❤️*Coder 👩🏾 🇺🇸 🇬🇧 #ChelseaFC #EastEnders *UKSoaps #BritTV #NoBallumFandom #BenMitchellRealist 🙋🏾‍♀️🌻 #WearAMask #JoeBiden","http://bovaryscomplaint.com/",FALSE,3017,5002,79,187639,276318,2016-02-22 00:35:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/701566043374940161/1545349834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1288853124426477569/oxdklsuz_normal.jpg"
"x52330531","x1289227432977825793",2020-07-31 15:52:27,"shottablocka","George Floyd hologram triggered a woman into calling him the ‘N’ word⁉️

The altercation went down in Richmond, Virginia where the Floyd hologram was projected above the site where a Robert E. Lee statue had stood a month ago. https://t.co/YSIMnLQgaD","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x354347533","mymixtapez","en",,,,,,,,,,,,,,,,"x1289219099676094465","George Floyd hologram triggered a woman into calling him the ‘N’ word⁉️

The altercation went down in Richmond, Virginia where the Floyd hologram was projected above the site where a Robert E. Lee statue had stood a month ago. https://t.co/YSIMnLQgaD",2020-07-31 15:19:20,"Twitter for iPhone",66,31,"x354347533","mymixtapez","My Mixtapez",351042,287,8300,,"🏆 The #1 Hip Hop App that reports Live Entertainment, New Hip Hop music daily",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shottablocka/status/1289227432977825793","shottazulu","Newark, NJ","i roll so low but i get so high i dont need new friends till some old ones die-Styles p",,FALSE,446,2080,5,25386,24957,2009-06-30 07:02:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/52330531/1555613410","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1281312488227831810/OPM_WObi_normal.jpg"
"x1254188419137236992","x1289227433145597953",2020-07-31 15:52:27,"LiberalLiberty4","now that #BLM is his terrorist movement, Muslims are ok? Most disingenuous tweet of the day--","Twitter Web App",,,,,TRUE,FALSE,0,0,0,0,"BLM",,,,,,,,,,,,,,,"en","x1289187033458577410","Eid Mubarak! Whether you are celebrating this Eid al-Adha with loved ones in-person or while physically distancing, we hope you have a meaningful and special holiday. https://t.co/QC0GSqTZi9",2020-07-31 13:11:55,"Twitter Media Studio",708,174,"x9624742","StateDept","Department of State",5906847,454,65920,"Washington, DC","Welcome to the U.S. Department of State Twitter account. Follow @SecPompeo for more from the Secretary. For COVID-19 travel questions: http://covid19.state.gov.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LiberalLiberty4/status/1289227433145597953","SiriSemaJusticeForAll",,"the only right fight is the fight for social Justice",,FALSE,107,158,0,14869,3660,2020-04-25 23:20:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1254188419137236992/1588008874","","http://pbs.twimg.com/profile_images/1287418962821517312/3VSobw49_normal.jpg"
"x2196824071","x1289227434785726464",2020-07-31 15:52:27,"Mondaykgnj","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more? https://t.co/cZ7kSysQbP","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,"ANTIFA BLM",,,,,,,,,,,,,"x25837289 x25073877 x939091","BernardKerik realDonaldTrump JoeBiden","en","x1289008270074683393","WIRE: Arizona Police Association endorses Pres. Trump’s re-election campaign",2020-07-31 01:21:34,"Twitter Web App",3676,1221,"x744070482832596992","joshdcaplan","Josh Caplan",52256,96,11888,,"Breaking News Desk, Home Page Editor at @BreitbartNews",TRUE,"x1289221958341623809","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more? https://t.co/cZ7kSysQbP",2020-07-31 15:30:42,"Twitter for iPhone",428,212,"x25837289","BernardKerik","Bernard B. Kerik",114777,6161,19053,"NYC","The Official Twitter Account for Bernard B. Kerik, 40th Police Commissioner of the New York City Police Department, and NY Times bestselling author.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Mondaykgnj/status/1289227434785726464","Kathy G.",,,,FALSE,1558,2629,1,35210,71640,2013-11-16 00:13:29,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1024506582011265024/g8MpUn0K_normal.jpg"
"x1227573188281892865","x1289227434898882560",2020-07-31 15:52:27,"SontunduZibele","Where is the African Unity, United Nations and African Diaspora and Africans in general when this is happening?. I was under the impression that ""Black Lives Matter""","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x600020334","HermanMashaba","en","x1289195437241462785","#PrayingforZimbabweanstoday This is the kind of state-sponsored violence and contempt that Zimbabweans are subjected to. https://t.co/Z0HvgSwN1c",2020-07-31 13:45:18,"Twitter for Android",61,65,"x3033128813","ElinorSisulu","Elinor Sisulu",6445,2440,13449,,"Literary and human rights activist, children's literature specialist",FALSE,"x1289219849592270857","Where is the African Unity, United Nations and African Diaspora and Africans in general when this is happening?. I was under the impression that ""Black Lives Matter""",2020-07-31 15:22:19,"Twitter for Android",106,44,"x600020334","HermanMashaba","Herman Mashaba",366306,1131,41234,"Johannesburg, South Africa","Former Mayor of Johannesburg. Hammanskraal-born Entrepreneur and Black Like Me Founder. Family man. Proudly South African 🇿🇦",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SontunduZibele/status/1289227434898882560","TAR_MARZET","Cape Town⛰️, South Africa🇿🇦","Dream chaser/ sports student",,FALSE,76,1285,0,1983,3765,2020-02-12 12:41:04,FALSE,,,,"https://pbs.twimg.com/profile_banners/1227573188281892865/1585693136","","http://pbs.twimg.com/profile_images/1273229899239772161/VTaRa1Se_normal.jpg"
"x1172311089888915456","x1289227436207595521",2020-07-31 15:52:28,"iluvscorpios","David Duke was finally banned by @Twitter. A great decision. This platform should never operate as a medium for such filth. #BlackLivesMatter","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1113828112503115776 x783214","ThePubliusUSA Twitter","en",,,,,,,,,,,,,,,,"x1289166555792781319","David Duke was finally banned by @Twitter. A great decision. This platform should never operate as a medium for such filth. #BlackLivesMatter",2020-07-31 11:50:33,"Twitter for iPhone",861,151,"x1113828112503115776","ThePubliusUSA","A Worried Citizen",96134,2835,6397,"Dystopia","Supporter of Republics and the Rule of Law. Against Fascism and Hypocrisy. Believe Equality 🏳️‍🌈🚺✊🏾 and Morality are Vital. Bibliophile.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iluvscorpios/status/1289227436207595521","🏳️‍🌈.","Chicago, IL","at some point life gone end & all ur time will be wasted tryna prove what didn’t matter",,FALSE,0,19,0,8,5,2019-09-13 00:48:50,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1289223207103455234/7hStIWx9_normal.jpg"
"x1172311089888915456","x1289227479303979009",2020-07-31 15:52:38,"iluvscorpios","Real talk.

#BlackAndWhite #BlackLivesMatter https://t.co/GDPUNxehfv","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackAndWhite BlackLivesMatter",,,,,"http://pbs.twimg.com/media/EeN7dTQXYAEk3HB.jpg","https://t.co/GDPUNxehfv","https://twitter.com/RealStevieRay/status/1289009683555061763/photo/1","photo","http://pbs.twimg.com/media/EeN7dTQXYAEk3HB.jpg","https://t.co/GDPUNxehfv","https://twitter.com/RealStevieRay/status/1289009683555061763/photo/1",,"x702324927685328896","RealStevieRay","en",,,,,,,,,,,,,,,,"x1289009683555061763","Real talk.

#BlackAndWhite #BlackLivesMatter https://t.co/GDPUNxehfv",2020-07-31 01:27:11,"Twitter Web App",3180,575,"x702324927685328896","RealStevieRay","Stevie Ray",9575,216,681,"Houston, TX","The official Twitter account of the 10x WCW Tag Team Champion, member of Harlem Heat, and WWE Hall Of Famer.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iluvscorpios/status/1289227479303979009","🏳️‍🌈.","Chicago, IL","at some point life gone end & all ur time will be wasted tryna prove what didn’t matter",,FALSE,0,19,0,8,5,2019-09-13 00:48:50,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1289223207103455234/7hStIWx9_normal.jpg"
"x1172311089888915456","x1289227452426776577",2020-07-31 15:52:32,"iluvscorpios","United for a greater cause. #BlackLivesMatter https://t.co/dthLmon0a7","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,"http://pbs.twimg.com/media/EeN6XAZUYAAxv89.jpg","https://t.co/dthLmon0a7","https://twitter.com/Lakers/status/1289008522554798081/photo/1","photo","http://pbs.twimg.com/media/EeN6XAZUYAAxv89.jpg","https://t.co/dthLmon0a7","https://twitter.com/Lakers/status/1289008522554798081/photo/1",,"x20346956","Lakers","en",,,,,,,,,,,,,,,,"x1289008522554798081","United for a greater cause. #BlackLivesMatter https://t.co/dthLmon0a7",2020-07-31 01:22:35,"Twitter Web App",16426,3823,"x20346956","Lakers","Los Angeles Lakers",9028599,78,67737,"Los Angeles, CA","Welcome to the #LakeShow | 🏆 16x Champions",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iluvscorpios/status/1289227452426776577","🏳️‍🌈.","Chicago, IL","at some point life gone end & all ur time will be wasted tryna prove what didn’t matter",,FALSE,0,19,0,8,5,2019-09-13 00:48:50,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1289223207103455234/7hStIWx9_normal.jpg"
"x1172311089888915456","x1289227532697403395",2020-07-31 15:52:51,"iluvscorpios","#BREAKING: ST. LOUIS (AP) _  Prosecutor says no charges will be filed against former police officer who killed Michael Brown in Ferguson, Missouri, after 5-month re-investigation of shooting nearly 6 years later https://t.co/AvHycn7BPo #MikeBrown #BlackLivesMatter","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BREAKING",,,,,,,,,,,,,"x15645913","aaronlmorrison","en",,,,,,,,,,,,,,,,"x1288954002957307906","#BREAKING: ST. LOUIS (AP) _  Prosecutor says no charges will be filed against former police officer who killed Michael Brown in Ferguson, Missouri, after 5-month re-investigation of shooting nearly 6 years later https://t.co/AvHycn7BPo #MikeBrown #BlackLivesMatter",2020-07-30 21:45:56,"TweetDeck",1359,1740,"x15645913","aaronlmorrison","Aaron L. Morrison",9939,3578,23221,"New York, NY","National Race & Ethnicity Writer for @AP. Interests: #M4BL, #cjreform, #civilrights. Past: @TheAppeal, @Mic, @NorthJersey. RTs ≠ endorsements. He/him/his.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iluvscorpios/status/1289227532697403395","🏳️‍🌈.","Chicago, IL","at some point life gone end & all ur time will be wasted tryna prove what didn’t matter",,FALSE,0,19,0,8,5,2019-09-13 00:48:50,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1289223207103455234/7hStIWx9_normal.jpg"
"x1172311089888915456","x1289227516847239168",2020-07-31 15:52:47,"iluvscorpios","Portland activists are trying to remind people it's still about #BlackLivesMatter and police brutality 

https://t.co/itdOFQGhjg","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x983899864852344832","TeressaLRaiford","en",,,,,,,,,,,,,,,,"x1289040884315480067","Portland activists are trying to remind people it's still about #BlackLivesMatter and police brutality 

https://t.co/itdOFQGhjg",2020-07-31 03:31:10,"Twitter Web App",1918,678,"x983899864852344832","TeressaLRaiford","Teressa Raiford",12621,4237,5965,"Portland, OR","Thank you to everyone who works to liberate the people. @teressa_raiford She/Her",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/iluvscorpios/status/1289227516847239168","🏳️‍🌈.","Chicago, IL","at some point life gone end & all ur time will be wasted tryna prove what didn’t matter",,FALSE,0,19,0,8,5,2019-09-13 00:48:50,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1289223207103455234/7hStIWx9_normal.jpg"
"x717827133276553218","x1289227436140269568",2020-07-31 15:52:28,"shirllytleann","Did Yall hear Dumbass Obama during the funeral say George Wallace instead of George Floyd.... 👀.... This Is How Fucked Up These People Are.... Even During Someone's Funeral!!!! Absolutely Sick!!!","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1045558231","VFL2013","en",,,,,,,,,,,,,,,,"x1288970700129210370","Did Yall hear Dumbass Obama during the funeral say George Wallace instead of George Floyd.... 👀.... This Is How Fucked Up These People Are.... Even During Someone's Funeral!!!! Absolutely Sick!!!",2020-07-30 22:52:17,"Twitter for Android",7017,3145,"x1045558231","VFL2013","MAGA ROD",112395,993,421541,,"Kill people with silence because not everyone deserves your attention.🤙🤙🤙",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/shirllytleann/status/1289227436140269568","Shirley Miller","Lake Mary,Florida",,,FALSE,850,282,0,81826,125187,2016-04-06 21:31:39,FALSE,,,,,"","http://pbs.twimg.com/profile_images/717831039666798592/vEsS2QHo_normal.jpg"
